馬券種類,馬1,馬2,馬3,確率,確率順位,key,３連単オッズ,オッズ順位,期待値,期待値順位
三連単,5,17,4,0.0043%,3353,5-17-4,48585.3,718,2.082539145,1239
三連単,1,17,10,0.0078%,2740,1-17-10,26795.5,1159,2.081535736,1240
三連単,15,1,11,0.0356%,653,15-1-11,5828.9,2209,2.077661665,1241
三連単,7,10,6,0.0027%,3644,7-10-6,76228.6,474,2.07666078,1242
三連単,14,13,10,0.0244%,1158,14-13-10,8469.8,1962,2.070530764,1243
三連単,11,4,6,0.0079%,2722,11-4-6,26084.1,1177,2.065682694,1244
三連単,13,15,12,0.0186%,1571,13-15-12,11094.7,1772,2.06385727,1245
三連単,1,12,11,0.0164%,1760,1-12-11,12542.5,1686,2.062056021,1246
三連単,8,13,5,0.0330%,768,8-13-5,6244.7,2166,2.060298258,1247
三連単,9,13,12,0.0449%,437,9-13-12,4586.3,2340,2.059675769,1248
三連単,14,3,10,0.0134%,2055,14-3-10,15351.6,1510,2.05877506,1249
三連単,10,14,1,0.0113%,2265,10-14-1,18157.1,1411,2.056764674,1250
三連単,10,11,14,0.0053%,3151,10-11-14,38445.7,892,2.055785896,1251
三連単,11,15,4,0.0165%,1753,11-15-4,12454.2,1691,2.054417989,1252
三連単,10,7,1,0.0112%,2285,10-7-1,18345.4,1407,2.053905555,1253
三連単,4,2,10,0.0141%,1979,4-2-10,14543.6,1557,2.053130297,1254
三連単,10,13,17,0.0055%,3135,10-13-17,37627.7,905,2.05126689,1255
三連単,5,17,6,0.0015%,3898,5-17-6,136038.8,205,2.050835561,1256
三連単,5,8,14,0.0158%,1812,5-8-14,12946.5,1658,2.048474723,1257
三連単,4,8,2,0.0296%,886,4-8-2,6902.8,2103,2.045069098,1258
三連単,13,4,12,0.0254%,1095,13-4-12,8045.9,1993,2.043025303,1259
三連単,14,15,17,0.0085%,2643,14-15-17,24028.6,1218,2.041674499,1260
三連単,4,5,7,0.0698%,116,4-5-7,2924.1,2610,2.041142667,1261
三連単,10,7,13,0.0113%,2279,10-7-13,18119.9,1416,2.038705579,1262
三連単,5,10,15,0.0035%,3498,5-10-15,57794.2,613,2.037128921,1263
三連単,3,12,14,0.0066%,2947,3-12-14,30810.1,1049,2.035021755,1264
三連単,10,5,2,0.0064%,3001,10-5-2,32038.1,1018,2.034808201,1265
三連単,14,15,2,0.0135%,2043,14-15-2,15012.7,1529,2.032860178,1266
三連単,5,17,7,0.0056%,3117,5-17-7,36539.3,926,2.03280964,1267
三連単,14,8,13,0.0259%,1067,14-8-13,7846,2022,2.030511058,1268
三連単,11,17,4,0.0045%,3312,11-17-4,45346.2,775,2.02548446,1269
三連単,8,13,4,0.0277%,976,8-13-4,7319.9,2068,2.024679824,1270
三連単,10,13,15,0.0104%,2380,10-13-15,19519.9,1368,2.02086854,1271
三連単,7,1,10,0.0247%,1144,7-1-10,8195.1,1985,2.02077371,1272
三連単,6,13,12,0.0027%,3645,6-13-12,74306.9,493,2.020021329,1273
三連単,5,14,6,0.0066%,2962,5-14-6,30810.1,1049,2.018879898,1274
三連単,10,13,5,0.0156%,1828,10-13-5,12946.5,1658,2.017997742,1275
三連単,17,6,5,0.0011%,3975,17-6-5,176850.5,121,2.014391111,1276
三連単,13,12,5,0.0137%,2027,13-12-5,14664.2,1551,2.008792246,1277
三連単,1,15,17,0.0168%,1729,1-15-17,11965.5,1719,2.008565096,1278
三連単,5,6,10,0.0020%,3778,5-6-10,98250.3,354,2.007679065,1279
三連単,1,5,10,0.0353%,667,1-5-10,5675.5,2219,2.003831723,1280
三連単,4,13,6,0.0259%,1068,4-13-6,7736.2,2032,2.001653148,1281
三連単,4,7,9,0.0636%,174,4-7-9,3142.3,2566,1.99978938,1282
三連単,15,17,3,0.0089%,2590,15-17-3,22442.9,1269,1.993284206,1283
三連単,11,10,15,0.0037%,3464,11-10-15,54248.6,650,1.992611004,1284
三連単,11,10,17,0.0019%,3810,11-10-17,102820,324,1.988683231,1285
三連単,4,14,1,0.0638%,171,4-14-1,3117.9,2573,1.988294368,1286
三連単,9,4,8,0.0373%,607,9-4-8,5330,2254,1.986981521,1287
三連単,17,15,9,0.0066%,2950,17-15-9,30076.6,1063,1.985873022,1288
三連単,11,5,4,0.0203%,1414,11-5-4,9770.7,1854,1.983575836,1289
三連単,7,15,9,0.0345%,700,7-15-9,5730.7,2214,1.977189483,1290
三連単,17,10,14,0.0015%,3914,17-10-14,136038.8,205,1.976614663,1291
三連単,4,14,2,0.0342%,711,4-14-2,5760.6,2210,1.969785985,1292
三連単,11,4,15,0.0178%,1646,11-4-15,11039.3,1776,1.969286987,1293
三連単,9,3,12,0.0246%,1145,9-3-12,7944.7,2008,1.957314544,1294
三連単,5,17,14,0.0042%,3364,5-17-14,46539.6,757,1.955330517,1295
三連単,10,1,17,0.0041%,3390,10-1-17,48057.2,729,1.953017178,1296
三連単,13,5,12,0.0229%,1278,13-5-12,8486.1,1960,1.942774516,1297
三連単,14,10,4,0.0057%,3096,14-10-4,33879.4,980,1.93946423,1298
三連単,17,5,13,0.0081%,2701,17-5-13,23963.4,1221,1.938044807,1299
三連単,4,11,14,0.0301%,870,4-11-14,6430.9,2151,1.935897002,1300
三連単,10,3,17,0.0030%,3590,10-3-17,64543.9,553,1.930262712,1301
三連単,15,13,9,0.0854%,54,15-13-9,2260.9,2730,1.929741239,1302
三連単,17,15,6,0.0019%,3834,17-15-6,104029.7,316,1.929681123,1303
三連単,4,1,15,0.0434%,466,4-1-15,4441.2,2357,1.929631098,1304
三連単,7,3,10,0.0181%,1618,7-3-10,10628,1797,1.928539726,1305
三連単,14,7,5,0.0283%,945,14-7-5,6817.6,2111,1.926739022,1306
三連単,4,13,15,0.0583%,236,4-13-15,3305.6,2532,1.926598225,1307
三連単,13,10,12,0.0052%,3183,13-10-12,36843.8,922,1.926327148,1308
三連単,4,17,3,0.0096%,2470,4-17-3,20096.6,1340,1.925975615,1309
三連単,17,11,7,0.0048%,3259,17-11-7,40011.4,869,1.924858704,1310
三連単,8,6,14,0.0029%,3608,8-6-14,65989,542,1.924221947,1311
三連単,17,10,15,0.0012%,3971,17-10-15,163750.5,147,1.923056707,1312
三連単,5,4,8,0.0209%,1379,5-4-8,9210.9,1893,1.922746289,1313
三連単,17,4,2,0.0048%,3264,17-4-2,40011.4,869,1.915011464,1314
三連単,17,15,1,0.0065%,2964,17-15-1,29279.8,1084,1.914643381,1315
三連単,11,7,6,0.0067%,2923,11-7-6,28341.4,1116,1.91272957,1316
三連単,11,2,12,0.0071%,2856,11-2-12,27041.3,1154,1.907281528,1317
三連単,14,17,7,0.0072%,2837,14-17-7,26634.1,1167,1.906539483,1318
三連単,11,5,14,0.0199%,1443,11-5-14,9580.2,1867,1.906368938,1319
三連単,10,4,2,0.0070%,2857,10-4-2,27041.3,1154,1.904886724,1320
三連単,8,4,3,0.0182%,1616,8-4-3,10476.9,1808,1.903052653,1321
三連単,7,14,5,0.0387%,570,7-14-5,4915.2,2307,1.901687695,1322
三連単,9,14,10,0.0237%,1213,9-14-10,8002.2,1999,1.898274999,1323
三連単,5,11,8,0.0107%,2341,5-11-8,17649.7,1435,1.896883624,1324
三連単,14,7,15,0.0188%,1556,14-7-15,10082.6,1835,1.892588029,1325
三連単,11,8,13,0.0210%,1376,11-8-13,9013.7,1915,1.889246374,1326
三連単,1,8,14,0.0402%,542,1-8-14,4688.5,2332,1.885734153,1327
三連単,11,14,17,0.0081%,2700,11-14-17,23269.8,1243,1.884705516,1328
三連単,15,3,2,0.0249%,1126,15-3-2,7570.6,2043,1.882455076,1329
三連単,14,1,8,0.0247%,1140,14-1-8,7616.3,2040,1.88075369,1330
三連単,14,6,5,0.0044%,3326,14-6-5,42717.5,814,1.879054701,1331
三連単,6,12,14,0.0010%,3993,6-12-14,192228.8,96,1.878456594,1332
三連単,3,9,12,0.0200%,1440,3-9-12,9386.9,1878,1.876133834,1333
三連単,17,15,14,0.0052%,3192,17-15-14,36239.8,931,1.873455922,1334
三連単,10,13,6,0.0046%,3291,10-13-6,40748.9,846,1.872822608,1335
三連単,9,7,10,0.0234%,1233,9-7-10,7980.6,2002,1.871114806,1336
三連単,9,17,8,0.0074%,2799,9-17-8,25192.3,1200,1.863006897,1337
三連単,13,12,6,0.0040%,3396,13-12-6,46054.8,765,1.860218685,1338
三連単,10,6,15,0.0011%,3980,10-6-15,166840.1,140,1.857736347,1339
三連単,5,10,7,0.0058%,3088,5-10-7,32154.6,1016,1.856804115,1340
三連単,4,10,2,0.0082%,2689,4-10-2,22731.4,1261,1.856156833,1341
三連単,8,9,11,0.0211%,1371,8-9-11,8737.6,1934,1.84364216,1342
三連単,17,14,6,0.0022%,3747,17-14-6,84214.5,426,1.838566949,1343
三連単,1,15,7,0.0522%,296,1-15-7,3507.5,2495,1.831839578,1344
三連単,4,7,11,0.0357%,652,4-7-11,5135,2279,1.83068851,1345
三連単,8,1,6,0.0073%,2821,8-1-6,25192.3,1200,1.826971999,1346
三連単,10,1,15,0.0077%,2748,10-1-15,23580,1231,1.819857479,1347
三連単,8,3,7,0.0197%,1464,8-3-7,9239.8,1890,1.819737321,1348
三連単,10,5,3,0.0077%,2746,10-5-3,23517.3,1235,1.819576786,1349
三連単,14,13,8,0.0331%,761,14-13-8,5492.2,2235,1.819286604,1350
三連単,4,14,13,0.0641%,169,4-14-13,2837.7,2621,1.818571629,1351
三連単,10,17,1,0.0026%,3668,10-17-1,69626.1,518,1.814516241,1352
三連単,8,5,14,0.0198%,1453,8-5-14,9153.7,1898,1.814298297,1353
三連単,15,2,7,0.0238%,1206,15-2-7,7616.3,2040,1.813984131,1354
三連単,8,6,15,0.0024%,3719,8-6-15,76891.5,470,1.812225285,1355
三連単,5,4,15,0.0171%,1703,5-4-15,10577.1,1798,1.810649354,1356
三連単,5,8,4,0.0161%,1782,5-8-4,11193,1766,1.8068225,1357
三連単,9,12,3,0.0133%,2061,9-12-3,13541.3,1618,1.806233044,1358
三連単,7,5,6,0.0119%,2189,7-5-6,15141.3,1516,1.806173247,1359
三連単,11,4,7,0.0292%,906,11-4-7,6174.9,2170,1.80462149,1360
三連単,13,17,12,0.0050%,3221,13-17-12,35799.7,938,1.803260735,1361
三連単,4,7,5,0.0606%,207,4-7-5,2971.2,2600,1.80161302,1362
三連単,14,10,6,0.0020%,3788,14-10-6,89318.4,391,1.798319116,1363
三連単,5,14,15,0.0148%,1905,5-14-15,12146.3,1710,1.792838213,1364
三連単,9,15,5,0.0337%,731,9-15-5,5301.2,2260,1.787563361,1365
三連単,14,17,4,0.0055%,3130,14-17-4,32390.2,1011,1.78637735,1366
三連単,1,8,5,0.0489%,353,1-8-5,3647.9,2475,1.785449342,1367
三連単,5,15,7,0.0205%,1397,5-15-7,8643.7,1944,1.775910728,1368
三連単,8,3,5,0.0181%,1622,8-3-5,9803.2,1849,1.774324704,1369
三連単,13,8,10,0.0143%,1951,13-8-10,12367.1,1697,1.772455174,1370
三連単,17,11,4,0.0037%,3456,17-11-4,47797.4,733,1.771622458,1371
三連単,17,6,10,0.0007%,4036,17-6-10,260074.3,21,1.770651297,1372
三連単,12,2,7,0.0115%,2240,12-2-7,15378.3,1509,1.770307701,1373
三連単,1,14,8,0.0458%,423,1-14-8,3864.7,2445,1.768208066,1374
三連単,11,15,14,0.0162%,1778,11-15-14,10930.1,1783,1.767284043,1375
三連単,15,13,11,0.0478%,376,15-13-11,3692,2468,1.765293053,1376
三連単,10,17,9,0.0026%,3656,10-17-9,66988.8,533,1.762763037,1377
三連単,15,3,11,0.0262%,1046,15-3-11,6719.2,2121,1.762460564,1378
三連単,8,14,1,0.0240%,1195,8-14-1,7350.3,2065,1.762355019,1379
三連単,1,13,12,0.0639%,170,1-13-12,2756.3,2632,1.761913137,1380
三連単,9,1,12,0.0335%,740,9-1-12,5257.1,2263,1.760012454,1381
三連単,8,10,3,0.0037%,3443,8-10-3,47034.7,750,1.759150104,1382
三連単,1,15,5,0.0480%,371,1-15-5,3664.5,2472,1.758828885,1383
三連単,1,12,13,0.0292%,908,1-12-13,6007.1,2190,1.754633029,1384
三連単,10,9,6,0.0050%,3229,10-9-6,35089.3,953,1.754191619,1385
三連単,15,11,13,0.0355%,661,15-11-13,4942.7,2301,1.752848293,1386
三連単,14,15,9,0.0255%,1089,14-15-9,6849.3,2108,1.746485625,1387
三連単,12,2,6,0.0031%,3562,12-2-6,55965.3,629,1.745785268,1388
三連単,7,15,11,0.0193%,1500,7-15-11,9032.2,1913,1.745707826,1389
三連単,1,14,10,0.0338%,728,1-14-10,5159,2276,1.741954723,1390
三連単,6,15,8,0.0017%,3869,6-15-8,105268.1,310,1.740278666,1391
三連単,14,9,5,0.0445%,446,14-9-5,3910.8,2437,1.739793134,1392
三連単,4,3,15,0.0320%,801,4-3-15,5418.2,2247,1.732377795,1393
三連単,4,13,5,0.0878%,50,4-13-5,1974.2,2783,1.732366709,1394
三連単,17,13,5,0.0106%,2362,17-13-5,16344.7,1475,1.730976994,1395
三連単,1,15,6,0.0142%,1975,1-15-6,12213.4,1705,1.728454286,1396
三連単,10,17,13,0.0026%,3663,10-17-13,65989,542,1.728246827,1397
三連単,8,5,3,0.0164%,1766,8-5-3,10551.9,1801,1.728079867,1398
三連単,9,14,8,0.0321%,795,9-14-8,5375.3,2251,1.727820728,1399
三連単,1,7,10,0.0334%,748,1-7-10,5165,2272,1.723680726,1400
三連単,5,13,10,0.0190%,1531,5-13-10,9069.2,1908,1.723083099,1401
三連単,15,13,2,0.0453%,429,15-13-2,3799.9,2455,1.722343489,1402
三連単,8,17,3,0.0036%,3478,8-17-3,47797.4,733,1.722274229,1403
三連単,17,15,11,0.0037%,3459,17-15-11,46539.6,757,1.721403881,1404
三連単,10,4,3,0.0086%,2635,10-4-3,20051,1343,1.720694724,1405
三連単,10,17,6,0.0007%,4027,10-17-6,232698,46,1.720243218,1406
三連単,6,8,5,0.0021%,3770,6-8-5,82640.4,439,1.720148028,1407
三連単,7,8,13,0.0350%,678,7-8-13,4909.7,2308,1.719229293,1408
三連単,11,10,6,0.0016%,3875,11-10-6,105268.1,310,1.716528637,1409
三連単,9,8,4,0.0288%,921,9-8-4,5950.5,2196,1.715414792,1410
三連単,15,1,9,0.0636%,175,15-1-9,2695.8,2644,1.715293712,1411
三連単,17,7,11,0.0043%,3350,17-7-11,39831.2,871,1.713811524,1412
三連単,7,11,17,0.0081%,2702,7-11-17,21205.1,1302,1.713320519,1413
三連単,5,6,8,0.0028%,3638,5-6-8,61835.8,577,1.712169021,1414
三連単,8,17,2,0.0030%,3600,8-17-2,57794.2,613,1.70944875,1415
三連単,11,14,6,0.0068%,2907,11-14-6,24978.8,1203,1.705645129,1416
三連単,11,14,7,0.0252%,1106,11-14-7,6744.8,2119,1.699630928,1417
三連単,8,10,9,0.0058%,3084,8-10-9,29377.1,1078,1.698389767,1418
三連単,7,17,14,0.0073%,2806,7-17-14,23208.7,1247,1.697623689,1419
三連単,8,3,6,0.0053%,3157,8-3-6,31807.6,1021,1.697495341,1420
三連単,15,11,3,0.0231%,1265,15-11-3,7362.6,2063,1.697168171,1421
三連単,10,17,11,0.0015%,3911,10-17-11,114838,268,1.692835481,1422
三連単,3,15,8,0.0112%,2289,3-15-8,15141.3,1516,1.691914511,1423
三連単,4,3,6,0.0142%,1967,4-3-6,11917.1,1722,1.691525072,1424
三連単,7,8,3,0.0228%,1291,7-8-3,7405.8,2060,1.68563841,1425
三連単,17,14,15,0.0049%,3241,17-14-15,34273.3,969,1.685497907,1426
三連単,17,4,13,0.0090%,2570,17-4-13,18773.9,1396,1.684049058,1427
三連単,11,5,7,0.0263%,1040,11-5-7,6389.1,2157,1.683491855,1428
三連単,15,6,3,0.0059%,3061,15-6-3,28341.4,1116,1.683132334,1429
三連単,4,2,17,0.0083%,2679,4-2-17,20374.4,1329,1.682974423,1430
三連単,17,9,15,0.0077%,2760,17-9-15,21941.7,1284,1.678797688,1431
三連単,4,1,6,0.0193%,1504,4-1-6,8703.2,1939,1.678700429,1432
三連単,8,14,13,0.0241%,1184,8-14-13,6962.6,2097,1.677664873,1433
三連単,8,6,11,0.0021%,3766,8-6-11,80386.6,449,1.67714156,1434
三連単,9,8,14,0.0283%,947,9-8-14,5922.6,2199,1.673544792,1435
三連単,17,3,5,0.0058%,3076,17-3-5,28803,1101,1.673396232,1436
三連単,6,11,12,0.0011%,3978,6-11-12,147375.4,181,1.672521384,1437
三連単,5,15,9,0.0198%,1454,5-15-9,8429.4,1969,1.670491232,1438
三連単,12,2,9,0.0111%,2299,12-2-9,15038.3,1526,1.669803112,1439
三連単,5,8,7,0.0210%,1377,5-8-7,7916.3,2012,1.658591496,1440
三連単,7,6,15,0.0040%,3406,7-6-15,41907.7,823,1.656690518,1441
三連単,10,3,5,0.0086%,2638,10-3-5,19349,1378,1.654525806,1442
三連単,13,14,12,0.0219%,1332,13-14-12,7551.2,2047,1.653272496,1443
三連単,7,5,8,0.0328%,780,7-5-8,5038.4,2292,1.650900031,1444
三連単,10,13,14,0.0128%,2116,10-13-14,12852.5,1669,1.646257821,1445
三連単,10,3,7,0.0093%,2517,10-3-7,17579.5,1441,1.635695407,1446
三連単,4,10,3,0.0099%,2419,4-10-3,16435.9,1471,1.63496393,1447
三連単,17,7,9,0.0077%,2753,17-7-9,21205.1,1302,1.62870563,1448
三連単,10,14,3,0.0074%,2797,10-14-3,21996.3,1281,1.627596613,1449
三連単,9,7,8,0.0318%,810,9-7-8,5117.2,2284,1.625711688,1450
三連単,8,13,14,0.0271%,1001,8-13-14,5990.8,2193,1.624221577,1451
三連単,8,6,13,0.0037%,3455,8-6-13,43774.8,797,1.622614377,1452
三連単,9,4,17,0.0161%,1785,9-4-17,10071.2,1837,1.621248889,1453
三連単,5,10,14,0.0044%,3336,5-10-14,37153.4,911,1.620252071,1454
三連単,7,14,4,0.0324%,789,7-14-4,4992.9,2297,1.61950973,1455
三連単,11,8,3,0.0136%,2035,11-8-3,11885.1,1724,1.619205354,1456
三連単,8,1,14,0.0202%,1421,8-1-14,8009.5,1997,1.618821496,1457
三連単,11,6,5,0.0036%,3489,11-6-5,45346.2,775,1.615485026,1458
三連単,9,15,7,0.0367%,620,9-15-7,4401.4,2363,1.61494966,1459
三連単,7,4,14,0.0369%,613,7-4-14,4379.6,2367,1.614897771,1460
三連単,7,15,1,0.0342%,713,7-15-1,4723.5,2322,1.61399279,1461
三連単,11,14,15,0.0154%,1849,11-14-15,10489.3,1806,1.613404764,1462
三連単,9,5,17,0.0145%,1930,9-5-17,11108.7,1770,1.612303688,1463
三連単,11,15,2,0.0110%,2313,11-15-2,14639.9,1552,1.605518282,1464
三連単,8,11,9,0.0145%,1937,8-11-9,11094.7,1772,1.603839617,1465
三連単,13,12,17,0.0048%,3261,13-12-17,33368,995,1.598648638,1466
三連単,11,7,15,0.0152%,1867,11-7-15,10489.3,1806,1.594624748,1467
三連単,9,10,8,0.0077%,2756,9-10-8,20708.4,1314,1.589570076,1468
三連単,4,14,3,0.0417%,506,4-14-3,3813,2452,1.588343133,1469
三連単,10,1,5,0.0116%,2218,10-1-5,13666.9,1607,1.588076501,1470
三連単,14,8,3,0.0168%,1727,14-8-3,9437,1873,1.587466625,1471
三連単,5,9,17,0.0121%,2168,5-9-17,13100,1645,1.584084008,1472
三連単,10,13,4,0.0131%,2091,10-13-4,12063.4,1714,1.576415586,1473
三連単,8,2,10,0.0053%,3166,8-2-10,29672.9,1072,1.574977731,1474
三連単,1,8,4,0.0410%,521,1-8-4,3836.2,2448,1.574122549,1475
三連単,13,12,7,0.0149%,1889,13-12-7,10514.3,1803,1.567248661,1476
三連単,5,12,2,0.0061%,3035,5-12-2,25556.4,1192,1.566896081,1477
三連単,17,6,7,0.0012%,3955,17-6-7,126321.8,230,1.56565729,1478
三連単,11,17,15,0.0035%,3497,11-17-15,44212.6,790,1.564564798,1479
三連単,7,9,15,0.0400%,547,7-9-15,3912.6,2436,1.56426894,1480
三連単,17,6,4,0.0010%,4000,17-6-4,163750.5,147,1.563697818,1481
三連単,15,13,1,0.0845%,60,15-13-1,1841.4,2814,1.556549427,1482
三連単,5,7,17,0.0077%,2752,5-7-17,20234.6,1334,1.554393272,1483
三連単,10,6,4,0.0014%,3925,10-6-4,110531.5,286,1.55349628,1484
三連単,1,4,8,0.0531%,287,1-4-8,2926,2608,1.552610608,1485
三連単,2,15,12,0.0069%,2881,2-15-12,22442.9,1269,1.552348621,1486
三連単,11,10,14,0.0045%,3298,11-10-14,34141,974,1.551529335,1487
三連単,8,11,1,0.0143%,1955,8-11-1,10836.4,1785,1.5514131,1488
三連単,14,5,9,0.0314%,824,14-5-9,4939.9,2303,1.550197888,1489
三連単,17,1,5,0.0079%,2724,17-1-5,19606.4,1361,1.547908564,1490
三連単,1,4,17,0.0229%,1275,1-4-17,6755.1,2118,1.547825017,1491
三連単,6,12,13,0.0012%,3953,6-12-13,124542.6,239,1.547063606,1492
三連単,9,17,10,0.0055%,3133,9-17-10,28341.4,1116,1.546755601,1493
三連単,11,13,10,0.0198%,1455,11-13-10,7804.5,2027,1.545190608,1494
三連単,5,4,6,0.0076%,2769,5-4-6,20327.6,1330,1.544806646,1495
三連単,17,15,13,0.0066%,2958,17-15-13,23454.9,1238,1.541341265,1496
三連単,8,7,13,0.0238%,1207,8-7-13,6468.5,2150,1.540467403,1497
三連単,7,12,2,0.0107%,2348,7-12-2,14425,1568,1.539747187,1498
三連単,17,4,3,0.0058%,3075,17-4-3,26395.6,1170,1.539023922,1499
三連単,8,14,3,0.0157%,1825,8-14-3,9814.1,1848,1.537084834,1500
三連単,17,5,2,0.0043%,3347,17-5-2,35512.1,947,1.532424629,1501
三連単,4,3,7,0.0524%,293,4-3-7,2917.3,2611,1.528119751,1502
三連単,14,15,1,0.0253%,1104,14-15-1,6048.2,2182,1.527362148,1503
三連単,17,1,6,0.0023%,3723,17-1-6,65500.2,546,1.524763629,1504
三連単,10,6,14,0.0014%,3934,10-6-14,110531.5,286,1.522717941,1505
三連単,13,12,4,0.0115%,2247,13-12-4,13237.3,1638,1.520228083,1506
三連単,8,6,9,0.0037%,3451,8-6-9,40748.9,846,1.517625289,1507
三連単,7,9,6,0.0177%,1656,7-9-6,8543.5,1955,1.516359143,1508
三連単,11,9,17,0.0126%,2134,11-9-17,12030.6,1716,1.51598161,1509
三連単,14,6,7,0.0048%,3263,14-6-7,31580.4,1031,1.511583409,1510
三連単,6,8,15,0.0014%,3933,6-8-15,109167,293,1.509235324,1511
三連単,4,3,5,0.0481%,369,4-3-5,3132.3,2570,1.507852126,1512
三連単,10,17,2,0.0014%,3928,10-17-2,107835.6,299,1.506897707,1513
三連単,14,11,5,0.0171%,1706,14-11-5,8807.2,1930,1.503724107,1514
三連単,8,6,4,0.0030%,3595,8-6-4,50528.7,700,1.50318521,1515
三連単,11,3,8,0.0147%,1910,11-3-8,10187.2,1831,1.499286993,1516
三連単,14,5,11,0.0176%,1673,14-5-11,8527,1957,1.499003483,1517
三連単,5,15,11,0.0111%,2300,5-15-11,13479.4,1625,1.496426858,1518
三連単,3,12,9,0.0084%,2652,3-12-9,17720.4,1432,1.494908179,1519
三連単,6,1,12,0.0020%,3783,6-1-12,73687.7,496,1.493326993,1520
三連単,6,5,10,0.0015%,3902,6-5-10,99354.2,345,1.491805327,1521
三連単,14,9,15,0.0295%,889,14-9-15,5044.2,2290,1.490446798,1522
三連単,10,17,3,0.0017%,3857,10-17-3,87549.7,404,1.490398746,1523
三連単,4,3,14,0.0396%,553,4-3-14,3765.9,2459,1.489725062,1524
三連単,7,17,9,0.0093%,2511,7-17-9,15903.8,1489,1.485787042,1525
三連単,5,4,14,0.0212%,1366,5-4-14,7006.7,2095,1.483990193,1526
三連単,14,3,8,0.0182%,1613,14-3-8,8157.3,1987,1.482340358,1527
三連単,5,11,17,0.0046%,3280,5-11-17,31922.4,1019,1.481496898,1528
三連単,10,9,11,0.0100%,2418,10-9-11,14861.3,1540,1.481463846,1529
三連単,3,6,12,0.0020%,3798,3-6-12,74936.6,484,1.480939093,1530
三連単,10,1,7,0.0126%,2129,10-1-7,11711.9,1730,1.48084517,1531
三連単,4,5,3,0.0436%,462,4-5-3,3397,2512,1.479649516,1532
三連単,11,4,14,0.0221%,1324,11-4-14,6698.8,2125,1.478475905,1533
三連単,1,10,8,0.0109%,2317,1-10-8,13520.6,1621,1.4772388,1534
三連単,17,2,10,0.0017%,3856,17-2-10,86691.4,409,1.47701963,1535
三連単,6,12,9,0.0012%,3950,6-12-9,117900.3,260,1.471508137,1536
三連単,10,3,14,0.0070%,2863,10-3-14,20904.3,1309,1.46890121,1537
三連単,5,6,17,0.0012%,3965,5-6-17,122812.8,248,1.468426238,1538
三連単,9,15,6,0.0099%,2421,9-15-6,14762.1,1548,1.467735679,1539
三連単,3,12,13,0.0084%,2658,3-12-13,17475.3,1445,1.467263523,1540
三連単,1,12,3,0.0190%,1533,1-12-3,7722.7,2034,1.466237072,1541
三連単,17,13,7,0.0115%,2235,17-13-7,12723,1675,1.466171469,1542
三連単,5,14,4,0.0186%,1569,5-14-4,7867,2020,1.465705656,1543
三連単,8,9,1,0.0373%,605,8-9-1,3921.2,2434,1.462726479,1544
三連単,15,2,11,0.0129%,2110,15-2-11,11365.7,1753,1.462679307,1545
三連単,14,15,11,0.0143%,1958,14-15-11,10210.7,1826,1.458517816,1546
三連単,5,3,10,0.0104%,2376,5-3-10,13991.3,1591,1.458283737,1547
三連単,10,7,3,0.0073%,2807,10-7-3,19915.6,1346,1.45648395,1548
三連単,4,6,11,0.0055%,3120,4-6-11,26161.3,1174,1.451695557,1549
三連単,7,5,15,0.0269%,1010,7-5-15,5401.6,2249,1.451437643,1550
三連単,3,12,11,0.0047%,3271,3-12-11,30703.2,1051,1.450982031,1551
三連単,6,5,8,0.0020%,3781,6-5-8,71310.7,508,1.450864546,1552
三連単,11,10,4,0.0046%,3283,11-10-4,31245.6,1038,1.448649681,1553
三連単,8,7,3,0.0155%,1841,8-7-3,9357.1,1881,1.448450955,1554
三連単,10,11,9,0.0068%,2906,10-11-9,21205.1,1302,1.448223141,1555
三連単,11,17,6,0.0016%,3888,11-17-6,92109.6,381,1.447013807,1556
三連単,4,9,11,0.0561%,258,4-9-11,2577.9,2666,1.446707404,1557
三連単,17,5,3,0.0053%,3177,17-5-3,27461.2,1139,1.443605344,1558
三連単,11,8,2,0.0112%,2287,11-8-2,12871.2,1666,1.439434569,1559
三連単,4,5,13,0.0670%,142,4-5-13,2146.7,2749,1.438537119,1560
三連単,8,1,5,0.0246%,1148,8-1-5,5840.5,2208,1.436486823,1561
三連単,14,9,17,0.0156%,1832,14-9-17,9201.3,1895,1.431618803,1562
三連単,14,6,15,0.0029%,3607,14-6-15,48853.7,714,1.427326176,1563
三連単,11,3,10,0.0109%,2331,11-3-10,13138.9,1643,1.427061542,1564
